"mình đặt 3 món Shop giao thiếu hàng nhắn tin không phản hồi  Làm ăn thiếu trách nhiệm","1"
"Giao hàng ko đúng phân loại  Mua màu da nhưng giao màu trắng  Mua màu đen cũng giao màu trắng  Mà k ib khách 1 lời nói  Rồi 10m dây màu trắng bắt ra gửi bưu điện nên muốn hoàn hàng  Có mất công ko  Vậy nên b bán hàng thì có tâm tí ạ  Nếu hết hàng  B nên Ib khách trc khi gói hàng gửi đi","1"
"Shop tư vấn vô trách nhiệm  chạy flash sales xong kêu hết hàng  toàn những món săn được sale thì hết","1"
"Mua vĩ đa năng ship vĩ nokia cổ đại dct4  bb5","1"
"Mua 2 ghế giao thiếu thanh lắp ghế   Đợi 1 tuần cũng k chịu giải quyết giao trả lại   Shop làm ăn quá chán   né shop này ra mọi người nhé","1"
"Giao chưa đúng màu yêu cầu","1"
"đặt giường chân gỗ  giao chân inoc shop làm ăn kém quá","1"
"Ko hài lòng thái độ   ko hẹn gặp lại lần nữa  Chào thân ái  tạm biệt","1"
"ô to hơn mong đợi  rất là khó gập ô bị nhàu kh ưng lắm
dùng được 1 tuần thì gãy cái khúc ô  eo ôi đi ra ngoài trời gió bình thường mà ô bị lật luôn nhìn quê vch  trời nắng cầm ô mà kh dám bung dù ra   ncl như shit phí tiền  hận bọn đánh giá 5*","1"
"Giao sai màu mặc dù mình đã dặn shop rất kỹ  Tay cầm ô yếu và lỏng","1"
"dép khá ổn ))
mỗi tội gửi thiếu đơn hàng )))","1"
"Không hề là gấu trúc mà là 1 cái con sinh vật màu hồng kinh tởm nhìn như miếng bọt biển hoạt hình  Không nói đến chất lượn chứ sai hoàn toàn so với cái tên lẫn cái ảnh đưa lên  Thật kinh dị  Nó không lông và cũng quá xấu","1"
"Shop giao thiếu hàng  liên lạc để trao đổi chả nói năng j  khuyến cáo không nên mua tại shop này không lại chuốt bực bội  Chẳng qua là đặt hàng cùng chị đồng nghiệp chứ hàng mình không mình trả lại rồi","1"
"Vải mỏng dính  chun ít co giãn  Tổng thể  chất lượng tệ  giá tiền có giảm nhưng vẫn còn cao so với chất lượng","1"
"Giao hàng thiếu  hàng vỡ  hàng bể  shop không đổi hàng  Nt im re  Buôn bán ko có trách nhiệm","1"
"Thiếu sản phẩm","1"
"Chung đơn hàng tính tiền nhưng không giao","1"
"T mua kệ xài đc 1 tuần thì bị gãy bánh xe  t có vào chat hỏi shop biết chỗ nào bán bánh xe thay thế ko   Shop ko thèm trả lời","1"
"Shop bán hàng ko có tâm   hàng bể gãy vẫn giao cho khách   đừng đỗ lỗi cho bên vận chuyển vì ko có mảnh vỡ nào trong hộp nhé   m ko đổi trả vì rất phiền   lần đầu cũng là lần cuối mua hàng của shop   mn nên suy nghĩ kỹ trước khi mua của shop này nhé","1"
"Chán shop lần đầu mua mà vậy","1"
"Chất lượng sản phẩm cực tệ   Mùi như cồn không thể chịu được   Chưa bao giờ mua hàng ở Shopee mà tệ đến như vậy   Thái độ phục vụ của shop thì kém kêu che tên sản phẩm đồng ý che đến lúc giao hàng ghi một dãy nước hoa bím ra đó","1"
"Giao hàng quá lâu  Khi nhận hàng thì thiếu đồ  Đợi hộp quà đựng biếu tết thì cái quan trọng nhất k có","1"
"Mua 4 chai nhưng chỉ có 1 chai dùng được  3 chai còn lại hư đầu xịt  Tính ra là 20k cho 1 chai nhựa 100ml","1"
"Mình đặt 5 chai xịt phun sương nhưng giao toàn hàng lỗi đầu xịt  trong 5 chai chỉ có 1 chai xịt được
Còn lại 4 chai đều k xịt ra  Mình muốn đổi lại hàng","1"
"Mua lần đầu shop giao trễ  bị shopee hủy  Lần 2 mua thì thiếu hàng mà vẫn bị tính vào hóa đơn  Shop làm việc tệ","1"
"Không đúng như mình đặt hàng","1"
"Cả nhà đi ngoài đau bụng nguyên 1 ngày","1"
"Giao hàng kém chất lượng  hàng lỗi  Khi mình liên hệ thì đổ tội mình đặt sai hàng trong khi shop tư vấn mua hàng đó  Mình trả hàng thì không cho trả hàng hứa là gửi hàng nhưng 5 hôm rồi hàng chưa gửi  Nhắn tin lại cho shop thì bảo bên khác làm việc và không giải quyết đơn hàng cho mình","1"
"Chất lượng sp ổn Nhưng mình quá thất vọng về các bạn nhân viên  mua 3 lần thì 2 lần đóng hàng thiếu cho mình  Vì lần thứ 2 mình chỉ mua 1 món nên chắc chắn k thể đóng thiếu được  Shop hứa sẽ bank tiền lại cho mình  mà mình chờ xem shop xử lí như nào  Sau 1 ngày vẫn k thấy shop bank  Bye shop","1"
"Khi đặt mình đã ib shop để giao đủ mà khi nhận hàng vẫn giao thiếu một nửa  Mọi người mua nhớ quay vid mở hàng","1"
"Hàng bể","1"
"vải bị ố bẩn","1"
"Mình nghĩ là các bạn nên cân nhắc khi mua   Mình đặt 1 tấm mà shop lại chắp vá như này   Bán hàng k có tâm","1"
"Giao hàng nhanh  chỉ trông trời mưa để thử áo ntn 😩 QUÁ TỆ  phần bo chun ở tay thì rộng  mưa thóc vào ướt hết bên trong  Phần cúc bấm thì k bấm dc thành ra mặc mà như k  ướt hết cả 
Áo 2 lớp mà đi mới dc 1 lần đã thấm ngược thấm xuôi
Áo 250k mà chất lượng tệ hơn áo mấy chục ngàn ở chợ","1"
"Chất lượng sp mua về dùng k đc   Nhắn tin cho shop hoài k có hồi đáp   Chán ghê 😞","1"
"1 cái hỏng nt shop k thèm tl","1"
"Sản phẩm quá kém  Mua về k dùng được  Nhắn tin shop k phản hồi  Mua lần 1 chứ k có lần 2","1"
"Dàn chải lỗi mà quên k quay video lại đc","1"
"Hàng rất tệ và bực mình     Cứ tưởng là tự động phun sương ai dè phải lấy tay bóp như chai xịt phòng vậy     Nước bắn ướt nhẹp cái mặt lun     Mua xong ức chế","1"
"máy không hoạt động được  nhưng đã gọi điện thoại  gửi hình ảnh  video qua zalo và ib trên shoppe nhưng shop k phản hồi  đề nghị shop cho trả hàng và hoàn tiền","1"
"khi nhận hàng sp có vài vết vết bẩn giặt không ra  ((   thất vọng  hình ảnh tính chất nhận xu","1"
"Chất áo đẹp đấy nhưng bị loang lổ thế này thì mặc làm sao=)))","1"
"Giặt áo màu đen nó ra dính hết vào áo  Nhận đc lấy mặc luôn xog giặt nó dính đầy hết trơn  Mặc đc 1 lần  Chán 🙃","1"
"Shop giao siêu nhanh  đạt hôm trc hôm sau nhận đc hàng  áo rất oke luôn  rất ưng nha","1"
"Sản phẩm bị mỏng mặc size L mà to hơn size XL bình thường chất vải nóng nói chung kh đẹp
Hsjdhchdejjwjdhcuduwuwuxuussuuwusuxudhshwhd","1"
"Ko giống với hình quảng cáo tí nào","1"
"Áo ra màu phãi nói chứ Làm hư cái áo thun trắng của tôi","1"
"Ghi combo 2 tất vớ cứ nghĩ là 2 đôi  khg ngờ là 1 đôi  sao lại phải ghi combo 2 tất vớ khg lẻ tất vớ bán 1 chiếc sao","1"
"Tóc uốn éo xù k tốt","1"
"Đồ thú mùi và rất là hôi không thể làm mặc được chất vải thì cũng tạm được","1"
"1 sao  do áo  có nhiều vết chấm dơ","1"
"chất liệu vải kém quá","1"
"Sản phẩm ok  xài ổn  hàng tốt so với giá tiền  Tuy nhiên 
1  giao hàng lâu  đặt từ 9/9 mà 16/9 mới ship tới 
2  gởi thư cảm ơn cho khách đã sai chính tả mà còn như hăm dọa ý 
Lúc đầu cho 3* mà shop rep có văn hóa quá nên vote lại cho chuẩn","1"
"Tôi không nhận được hàng  Đã liên hệ shopee và JT express không hề được xử lý","1"
"Đặt mua set 3 cái tam giác mà khi nhận chỉ có 1 cái này  Đổi trả thì phiền quá  Ko bao giờ quay lại","1"
"Chưa nhận đc hàng","1"
"Theo mình thấy áo khá thô á nên các bạn mua nên cân nhắc nha chứ giống mình mua về kh mặc thì phí lắm 😢","1"
"Áo bi ố vàng nt ko trả lời  lúc chưa ban noi chuyện rất hay phuc vu kem","1"
"Hàng thì đúng mẫu  Nhưng theo mô tả của shop về cân nặng người mặc thì sai hoàn toàn  Ck mình 84kg đặt 2xl về k thể mặc nổi luôn  Shop lần sau làm ăn cho nó có uy tín vào  Đừng lừa ng tiêu dùng nữa  1 sao là còn nhẹ nhàng đấy","1"
"_ Sản phẩm quá tệ  chất liệu vải không tương xứng với giá tiền  quảng cáo thì chất liêu tốt nhưng nhận được hành quá tệ  đổi hàng thì shop không cho đổi  Lần đầu tiên mua hàng mà thất vọng đến vậy","1"
"Hàng không nên mua sản phẩm bi lõi mà vẫn bán cho khách hàng trên cổ áo có những dấu chấm thâm đen giặt không ra Những shop này không có mua lần thứ hai","1"
"Hàng chất lượng như mô tả  Size XL bị rộng mình liên hệ shop để đổi size L gần 1 tuần r nhưng shop không phản hồi","1"
"Không nên mua nhé   đặt L giao XL nhân viên không cho đổi hàng","1"
"Mình mua 25 cái áo shop gửi nhầm cho mình 2 cái nhắn tin shop ko trả lời  So sad  ((","1"
"vải tệ  nt shop không đổi giúp áo","1"
"Áo ra màu  quá chán  giặt 4 5 lần vẫn ra màu



Chào mừng bạn đến với khay nhớ tạm của Gboard  bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây","1"
"Áo trắng bẩn giặt k đc","1"
"Ok mâmkakensnsnnsnsnanaqqqoqiqiqiqqqqqnnqnqnqnqnqnqnwnwnsnsnsnne","1"
"Có đặt shop 2 cái ( 1 trắng 1 đen ) thì shop giao cho ( 1 nâu + 1 eđen ) nt báo shop nhưng nỡ xé mất cái tem lên shop k hỗ chợ đổi cho nữa  và có bảo để cho 1 cái giá rẻ 89k như này khác gì mua thêm cái nữa  tại mk cũng thấy có đợt shop này bán giá 89k khi chạy sale  chất vài thì hơi xù mặc lom già","1"
"Hàng kém  nhân viên tư vấn thì mấy tiếng ko trả lời để tư vấn size  đến khi mua nhầm size thì trả lời vớ vẩn  Nói chung tránh xa shop này ra","1"
"Mua 3 cái giao 2 cái thất vọng
Chất vải xấu","1"
"Dịch vụ của shop là tệ  tôi đặt 3 áo thì giao chỉ có 2 (bên ngoài đơn hàng vẫn ghi số lượng 3 cái  kiểm tra có 2 cái)  Nhắn hàng loạt tin nhắn không phản hồi  về chất lượng sản phẩm tôi không phàn nàn  chỉ có cái cách shop giao thiếu làm khó chịu đến khách  có sai hay đúng cũng phản hồi cho khách","1"
"Bình thường mua nhưngz chỗ khác toàn mua size L  cố tình chọn siZe M để cho vừa mà size M của shop này phải bằng xl mất  Chất vải cũng xấu nữa  Ko nên mua","1"
"Tất chưa giao nhưng lại ghi đã giao hàng và không thấy liên hệ gì cả  dù là hàng ko giá trị nhưng cách làm việc ko ổn","1"
"Giao hang nhanh  dong goi so sai  Hang si da  danh gia 1 sao  khong ung ho lai
Dbxkbxkxboxbxkbxkbxkbxkbxkxbkxbxkbxkbxkbxkxbkxbkxbxkbxkbxkxbkxbdivdidvidvidbdi","1"
"K giống trong hình lắm
Giống với mấy sản phẩm giá rẻ hơn kia","1"
"Số đo ko đúng vs thực tế   Sịp to quá ỳo oh oh hồyotdoycohvojvljcoyditstidoydyodohcohvlhvohdoysitsitsitdogckhcohvoh oh lhfoysoysotdoycoh jo lhcyosotstxoh ho ohcoysoysotstxoh oh oh ốhtwotsoycih o oh lhxoysotsotxohco","1"
"Chất lượng rất kém  sản phẩm mua về không dùng được  Đánh giá kém thì quay sang chửi khách  đốt ví tiễn khách","1"
"Chưa nhận dc sản phẩm từ bên giao hàng  ))))))))","1"
"Đã mua nhiều lần ở coolmate  lần này vô cùng ko hài lòng
Topic ghi rõ tất ngắn  đặt tất ngắn  nhưng lại giao đến nhà là tất dài 7 đôi 
Đến khi bóc ra sử dụng cực khó chịu vì sơ suất của shop","1"
"Mua 3 cái áo thanh toán thành công   shop báo ko còn phải đỏi sang cái khác  ko thì khách tự hủy đơn hoặc ko sẽ giao sai hàng rùi khách tự hoàn hàng  nhân viên vòng vo ko thật một Mall lớn của 5S làm như trẻ con  mua rất nhiều hàng 5s nhưng jo thì chia tay hãng","1"
"Form áo ko đẹp","1"
"Áo mỏng rệu rạo  giặt bị chảy  Ko đúng với hình ảnh quảng cáo","1"
"Chất lượng sản phẩm tạm ổn  phục vụ kém  vận chuyển chậm","1"
"Đặt màu xám và màu xanh cổ vịt  Shop gửi sai màu hồng và xanh","1"
"Chỉ đánh giá đc 1 sao vì giao thiếu 1 áo","1"
"Trong sản phẩm shop có ghi size L có thể mặc từ 65 75kg nhưng mình 66kg thì mặc vô thấy rất nhỏ  Khi mình liên hệ thì shop nói nếu đổi thì mình sẽ phải chịu tiên ship đổi trả  Tuy sản phẩm khá rẻ nhưng với dịch dụ chăm sóc khách hàng như thế thì mình nghĩ khách hàng sẽ không quạy lại mua nữa","1"
"Đúng là tiền bào của đó  chất vải mỏng tăn  giặt chắc vài nc là giãn  chỉ để mặc ngủ  Chứ chả làm đx gì  Vải xấu kinh khủng","1"
"Chất liệu vải xấu    tiền nào của đó    vải mỏng","1"
"Mình đã mua mấy lần rồi hàng chuẩn như mẫu giao hàng nhanh cảm ơn shop nha","1"
"mầu ko đúng như hình","1"
"Không qua nổi mắt cá chân luôn  Size 42 mang kỉu này chết ròi","1"
"đóng gói đẹp  nhưng chưa mặc đã rách phần cổ  Chán đời","1"
"Xấu quá","1"
"Vải mỏng","1"
"Mọi người cân nhắc trước khi mua nha   chất vải cực nóng ko hề thấm hút  mang tầm 10p mồ hôi nhễ nhại  điểm cộng duy nhất là màu in ổn nhưng vải quá tệ  dễ nhăn và cảm giác như trùm túi ni lông lên người","1"
"Đơn vị vẩn chuyển quá kém","1"
"Rách nhưng alo thì ko thấy ai trả lời  Đáng 1 sao","1"
"Shop giao sai hàng ghi là cổ tim mà giao cổ tròn tôi đặt 2 lần đều vậy tôi không rảnh mà hoàn hàng mãi các bạn khác mua hàng lưu ý","1"
"K như quăng cáo đặt hàng đúng màu trong ảnh nhưng khi giao lại màu khác đành phải bỏ k mặc dc đúng là lừa đảo khách hàng","1"
"sp của 5s ngày càng xấu  cách giải quyết đơn hàng của shop cũng tệ  quần này shop mô tả mềm  nhẹ  co giãn nhưng thật ra quần rất cứng  nặng cạp cứng đơ mặc lên người rất khó chịu  nhưng shop ko đồng ý nhận lại đơn hàng  vậy mà trong phần mô tả nói hay lắm  Làm ăn vậy sớm muộn cũng mất hết khách","1"
"Giao hàng sản phẩm tế nhị ở cơ quan mà Shop không che nội dung lại   😒😒😒","1"
"Shop làm ăn thiếu trách nhiệm đặt 3 cái 3 màu lại giao 3 cái cùng một màu","1"
"Hình ảnh minh hoạ có nút gài nhưng khi nhận hàng thì không có  thay vào đó là miếng dán","1"
"Vải thô cứng  màu mới mua mà nhìn như bị bạc màu  Hàng tặng nên ko đòi hỏi nhiều","1"
"Nhận được hộp đồ ấn tượng đầu tiên đẹp  mở ra áo bị như này  4 áo 2 áo đã bị lỗ lỗ","1"
"Lần thứ nhất mua của shop trên web 2 cái size M đẹp đo thì đúng kích thước  còn lần này đặt trên shope thì 2 cái cùng 1 size nhưng độ rộng và dài khác nhau  đem so với áo trước đặt thì thấy rộng hơn nhiều  thật sự rất bức xúc  từ giờ sẽ không bao giờ đặt lại của shop nữa","1"
"Không có hộp  Trong khi mình mua 2 chiếc tại 2 thời điểm khác nhau","1"
"Chân áo quá rộng  loại cải xấu","1"
"Ko có gì đặc sắc","1"
"Dây chuyển nhìn chất lắm  Nam nữ đều đeo được  Giao hàng hơi lâu","1"
"ối dồi ôi xốp ơi là xốp 😀 xốp giao cl què gì đây hả xốp       gỉ sét kinh khủng tởm như kia luôn   săn sale thì sale chứ bán hàng cất mẹ cái tâm trong đũng quần rồi hã","1"
"Tôi Không nhận được hàng","1"
"Lần đầu tiên gặp shop làm ăn kiểu này  bán cái túi đã rẻ lại còn đẹp  đường may chi tiết chất lượng tuyệt vời 
1 sao vì 1 là nhất","1"
"sản phẩm bình thuong","1"
"nói mua 600k dc tặng 1 ao
khi nhận hàng k thấy áo tặng
hỏi thi nói phải nhấn chọn quà","1"
"Vải poly 2 chiều nóng k thấm hút mồ hôi  Cổ áo nhăn và may lỗi 
Đợi hàng lâu quá chừng và thất vọng toàn tập  Hic","1"
"Mình mua lần 2 là vì lần đầu thấy ok  Thà shop bỏ luôn phần chọn quà đi thì mình thấy tốt hơn","1"
"Mong shop làm ăn thành thật hơn tuy biết flashsale là bán lỗ lấy đánh giá nhưng việc giao sai hàng khiến khách hàng trải nghiệm k tốt k uy tín mong shop uy tín hơn mình mua deal 1k lại được một đôi lười một đôi cổ ngắn","1"
"Cho 1* vì 12/12 canh sale mua được cái áo phao rẻ  chờ mãi shop mới giao thì lại giao cái sai mẫu  giao mẫu thì xấu  già  mất công phải trả lại  giờ vẫn chưa hoàn lại được tiền","1"
"Giao nhầm hàng  Cách trả lời khách hàng cảm thấy rất khó chịu","1"
"Nhận hàng mà bực bội  Vì ko thể đặt 5 chiếc 5 màu khác nhau    Tôi đã nt riêng cho shop là lấy 5 màu khác nhau và lưu ý giúp    vậy mà khi đặt hàng vẫn nhận lấy 5 chiếc giống màu    Mất tiền mua sự bực bội        Quá bực mình","1"
"Mình xin đổi lại màu shop không cho chán shop qua các bạn nên nt hỏi kĩ rồi mới mua nhé thân ái QUẦN RA MÀU KINH KHỦNG MUA VỚI GIá 100k mà ra màu thua quần 50k nữa CÁC BẠN KHÔNG NÊN MUA NHÉ","1"
"Chất bình thường  mỏng  Size không theo tiêu chuẩn đâu mn ạ  Ck em vẫn thường mặc size 29 vừa zin  Mua size 29 của shop thì bụng thừa đến 3cm  Shop ko cho đổi trả  Thất vọng tràn trề","1"
"Mua 4sp thì giao thiếu hàng  3sp còn lại không mã nào còn hàng phải đổi mã  đổi màu  dịch vụ quá kém  đợi chờ xử lý hàng thiếu bảo chuyển lại tiền từ t6 đến t2 vẫn ko thấy gì","1"
"Tương tác kém","1"
"Mua 2 cái quần thì giao mỗi cái 1 size  Quần mỏng chất lượng xấu  Bảo đổi cho khách  nhắn xong để đấy k làm gì","1"
"Vải tốt  may chắc chắn  giá tốt trong tầm tiền  form xấu  ống quá rộng không tôn dáng","1"
"hoàn toàn k hài lòng","1"
"Giao màu không giống trên hình  Hình để khác ra màu khác  Nghĩ sao mà giao 4 cái áo 1 màu vậy","1"
"Áo size L mà rộng như size xl mặc k vừa tí nào","1"
"nhầm size","1"
"Cái shop này làm ăn nhố nhăng ko rõ ràng   Ghi chính sách đổi trả public cam kết đổi trả hàng trong 5 ngày  có dòng nào ghi là KHÔNG cho đổi màu đổi kiểu ko Đến lúc mua xong bảo muốn đổi màu mình sẽ chịu ship thì giở mặt  Còn bảo ko shop nào đổi màu đổi kiểu  chắc t chưa bao h đi mua hàng quá   Cạch","1"
"Không chịu đổi trả trong khi mình có lí do là áo rộng  không tl tn của mình  tự ý gửi ngược lại cái áo mình hoàn trả và còn ghi là áo thun cổ tròn để mình nhận hàng  Vì cái áo mình hoàn trả là cái áo có cổ  Đánh giá 1 sao cũng k đáng dành cho shop này","1"
"Lần đầu tiên mua hàng đã thấy không hài lòng  Hoả tốc thì chỉ tầm 2 tiếng là nhận v mà mình đặt qua ngày sau mới nhận  V để hoả tốc làm ji k biết  Nt thì ns mai sáng giao liền  Trưa mai nt thì ns check từ trên xuống nên đợi  Trời ơi buôn bán mà nc 2 3 lời quá","1"
"Mua 2 áo 1 áo size chuẩn 1 áo size dai hơn 2cm nói chung shop giải thích k hợp lý tí nào shopee cũng k giải quyết quá nản","1"
"Đáng lẽ đổi lại áo thì bên shop phải chịu hai chiều tiền ship vì shop giao áo lỗi chứ không phải do mình đổi size khác  shop nói mình hỗ trợ shop 20k mình nghĩ 20k cũng không nhiều ok mình hỗ trợ shop nhưng shiper đến đổi thì lại nói 30k  Shop làm ăn vui tính ghê","1"
"Áo màu trắng xanh xấu chất dày nóng","1"
"Đặt 3 áo nhưng mở ra chỉ có 2 áo nhưng thanh toán vẫn là 3 áo làm ăn k uy tín sau cạch cái shop này mọi người sau đừng mua","1"
"Áo giày mặc hơi nóng   Size s bé nhất mà vẫn quá rộng   Vải nhìn hơi cũ cũ nói chung tiền nào của nấy","1"
"Mô tả size không đúng  mua bề mặc không được  vải xấu  mặc bị chặt  ngứa  CSKh kém","1"
"Size lỗi  Rộng  k cho đổi","1"
"Shop lừa đảo đặt 4 đơn 2 đơn 6 cái 2 đơn 8 cái mà giao 1 đơn trc đúng 6 cái 3 đơn sau cách nhau xa mà mỗi đơn chỉ giao 1 cái  Trên gói hàng vẫn ghi số lượng 6 và 8 
Nếu sai 1 đơn mình ko nói đằng này đặt 4 đơn mà chỉ giao 1 đơn đúng 3 đơn sai","1"
"Quần thực sự rất nhỏ  2 cái cùng một size XL mà khác một trời một vực   Ý là mình có 55kí  Tiền nào của đó thôi","1"
"QMua 3 cái size 3XL mà đo thì thấy 2 cái nhỏ hơn  Như vậy là cùng size à  Nếu không có size thì shop có thể huỷ đơn chứ không đúng sai sao mặc nhỉ","1"
"Đúng như số liệu mà mặc ko vừa ạ","1"
"Chưa nhận đc hàng từ 17/11                                    ship đểu thực sự","1"
"Đúng là hàng rẻ tiền  kém chất lượng  nhãn mác thì tạm bợ  lỡ mua rồi nên vứt đi thôi  Giặt vài lần mà nước vẫn đen sì  mặc đồ kiểu này chả mấy mà hỏng hết của quý  Cảnh báo cho ai mua rồi và có ý định mua  😠😠Nó gắn liền với của quý nên cố mà mua cái quần loại tốt mà mặc","1"
"Trước giờ vẫn mặc áo ngực size 34 nên đặt size 34 mà nhận hàng chỉ cỡ size 32  bản thân biết rõ sp áo ngực có thể thay đổi size theo mẫu nên nt hỏi shop có cho đổi size k  chấp nhận chịu phí đổi mà shop k reply làm ăn k trách nhiệm k uy tín bán đc là xong  vậy thì k có hậu đâu","1"
"Mua Trắng trơn XL chủ quán tặng cho quả Local Brand đỉnh của chóp  ) Quá thất vọng về shop","1"
"Áo rất bám bụi  giặt nhiều lần vẫn còn ra màu áo nhanh xù","1"
"Giao hàng chậm và thiếu đồ","1"
"Giao hàng quá chậm","1"
"Bình thường","1"
"Vải xấu  Màu không đúng đen  Form không đẹp   Nói chung là rất tệ","1"
"Khác chất lượng với hàng đã mua trước đó  Chất lượng tệ hơn nhiều","1"
"Áo size không chuẩn  vải nóng  mất tiền ship đổi size nhỏ rồi mà áo cứ thụng xuống mặc vài bữa chắc chảy đến gối","1"
"Chất áo xấu","1"
"Giao 1 cái bị lớn hơn mặc không được","1"
"Mình thanh toán trước bằng airpay  Shipper đặt trạng thái giao thành công trong khi hàng thì không giao cho mình  Mình để đánh giá 1 sao ở đây  Khi nào shop xử lý xong thì mình đánh giá lại","1"
"Quá tệ  mua size mặc k vừa  bắt ng ta chịu phí đổi hàng ra  rồi k nghe đt  nt k trả lời thì làm sao mà đổi  Shopee k nên hợp tác với mấy shop dối trá như vậy","1"
"Đặt màu trắng giao màu đenn  Thuaa  I m disappointed in you","1"
"Chất vải đểu   Mặc 1  2 lần là gião chun   Giao hàng chậm","1"
"Thất vọng vì cách gài bẫy khách hàng của shop này  làm ăn quá gian dối (chẳng thà đừng kêu khách hàng đánh giá 5* để nhận lại được thẻ cào dt 10k)  sp thì có tốt nhưng thái độ thì ko dc lương thiện cho mấy  mọi người nên cẩn thận chiêu trò ở shop này  giá cũng cao hơn mấy shop khác chứ đâu có rẻ","1"
"Vải mỏng  đặt 2  3 ngày sau shop mới giao cho nhà vận chuyển  xem lại cách làm việc","1"
"Mọi ng cẩn thận khi đặt hàng như mình nhé  Vì muốn hưởng giảm giá 30k như shop đưa ra mình đặt combo 3 cái  Kết quả giao 2 cái  Liên hệ shop  Shop nhận sai sót hứa hẹn bổ sung 1 cái áo thiếu  Lúc đặt mua áo đến lúc nhận áo mất có 3 ngày mà đến lúc bổ sung áo thiếu thì 1 tuần trôi wa cũngko thấy gì","1"
"Chất lượng kém","1"
"Hàng giống hình  chất vải đẹp ạ","1"
"Chất lượng sp tạm ổn so với mức giá  tuy nhiên đường chỉ may thừa nhiều  có chỗ cả cục  Giao hàng siêu lâu 8 ngày  Người bán chuyển hàng cho bên vận chuyển lâu  khách hàng huỷ đơn ko cho huỷ","1"
"Không hài lòng với cách xử lí lỗi của shop này  Chất lượng áo thì cũng bình thường so với mấy shop khác  Đây là lần cuối cùng tôi mua ở cái shop này","1"
"Rất không hài lòng cách đổi trả hàng  Tư vấn mình size XL nhưng về mặc rất chật  Nên phải đổi sang XXL  Khi mang đến store đổi cho tiện yêu cầu đổi áo mới  Nhân viên chỉ lấy áo trên móc sẵn (áo đã qua những khách khác thử) chứ không chịu đổi áo new 100% cho mình  Màu áo không trắng lắm","1"
"Hàng kém chất lượng  mỏng dính  vải thô cứng  giặt xù lông chất lượng quá tệ","1"
"Giao áo k kiểm tra đc sale nên đổi đi lại thì hơi lu pu","1"
"Mở áo đầy bụi  mảnh vải nhỏ như từ đống quần áo lôi ra","1"
"Hàng kém chất lượng 😠","1"
"Sản phẩm không đúng như mong đợi  Mô tả chất liệu 100% cotton nhưng khi kiểm hàng thấy thành phần chủ yếu là nilon rất bí bách  Không xứng đáng với số tiền bỏ ra  Shop làm việc thiếu chuyên nghiệp  Không che tên sản phẩm mặc dù đã yêu cầu  Muốn hoàn hàng mà shop lại bắt gửi bên ngoài không qua shope","1"
"Giao hàng ko đúng số lượng đặt 4 mà giao 3","1"
"ĐẶT MÀU TRẮNG MÀ GIAO TOÀN MẤY CÁI Y NHƯ BỊ DÍNH MÀU 
TRẮNG XANH XANH 
KK DƯỢC KIỂM TRA CHỨ K BJO LẤY 
1*","1"
"60kg size L mặc chật ko dùng được  chất vải xấu  không nên mua","1"
"Mua 2 cái bị lỗi hết đường chỉ   nhưng mặc lên mới thấy ai mua nhớ để ý để trả lại  chư k như mình cắt tem rồi k đổi dc hàng gần 300 mà thua hàng chợ","1"
"Chất vải khá mỏng ko như mình mong đợi   mình mua mẫu Unkey mà màu áo ko đc trắng sáng nữa chứ   mạc cũng bị cũ thấy rõ luôn   Hix vì mua tặng gấp nên phải nhận chứ biết sao giờ 😭","1"
"K kiểm tra hàng trước khi giao logo bị bong tróc  Giao sai màu 1sp  Đặt 2 sp cùng size nhưng giao sai size 1 sp","1"
"Chưa bao giờ đánh giá 1 sao cho shop nào  nhưng shop này làm ăn quá tệ  lần đầu mua quần thì bé so với thông số  phải đi mua lại lần 2 thì mua sịp tam giác đi gửi sịp quần  tức điên máu  Ko bao giờ quay trở lại  ai có ý định mua thì chuẩn bị tinh thần hên xui với cái shop này","1"
"Đặt 4 cái sizi to nhất thì chỉ đc 2 cái còn 2 cái cỡ nhỏ mặc ko vừa  thất vọng","1"
"Ship thì lâu
Gửi đến thì sài mẫu quần chéo mà thành quần đùi
1 sao nhé  Mọi người mua shop này hên xui thôi  Lúc gửi đúng hàng lúc thì ko đúng  Nên đừng mua chắc nhất","1"
"Giao sai sản phẩm  mình đặt set 4 cái size nhỏ nhất mà shop giao quần j 10 cái  to mặc ko đc","1"
"Đặt 5 cái ship 4 cái","1"
"Chất lượng sản phẩm tạm ổn nhưng phục vụ kém  vận chuyển chậm","1"
"Ra màu  Mọi người nên suy nghĩ trước khi mua nhé  mua 6 cái quần mà giao màu đen cả 6 cái  nhận quần mà bực bội  đã vậy giặt ra màu kinh khủng","1"
"Giao hàng chậm  đổi hàng lâu  k báo lại thời gian gửi đổi cụ thể cho khách hàng","1"
"Hàng đểu kém chất lượng","1"
"Mọi  người tránh  xa cái Shop  lừa  này  ra mua  áo  75k no Giao  áo  55k","1"
"Vừa nhận hàng thì thấy áo như thế này    Áo có hiện tượng bị nhiễm màu và k giặt được","1"
"Ra màu kinh khủng  Lần trước mua hiệu adidas thì ko bị  lần này ra màu quá kinh khủng  Shop giải thích dùm đi","1"
"Tiền thì đã thanh toán trước nhưng hàng thì mãi không nhận được  Có hơi hướng lừa đảo","1"
